,device,gpsLat,gpsLon,rx_time,seqNumber,spfact,IPT
71869,3432333864377C18,,,2019-01-22 22:18:58.150,,7.0,45.0
71870,3432333864377C18,,,2019-01-22 22:19:18.633,,7.0,20.0
71872,3432333864377C18,,,2019-01-22 22:21:10.925,,7.0,45.0
71873,3432333864377C18,,,2019-01-22 22:21:31.427,,7.0,20.0
71874,3432333864377C18,,,2019-01-22 22:22:17.333,,7.0,45.0
71875,3432333864377C18,,,2019-01-22 22:22:37.846,,7.0,20.0
71876,3432333864377C18,,,2019-01-22 22:23:23.755,,7.0,45.0
71877,3432333864377C18,,,2019-01-22 22:23:44.267,,7.0,20.0
71878,3432333864377C18,,,2019-01-22 22:24:30.153,,7.0,45.0
71879,3432333864377C18,,,2019-01-22 22:24:50.058,,7.0,19.0
71880,3432333864377C18,,,2019-01-22 22:25:36.553,,7.0,46.0
71881,3432333864377C18,,,2019-01-22 22:25:57.059,,7.0,20.0
71882,3432333864377C18,,,2019-01-22 22:26:42.984,,7.0,45.0
71883,3432333864377C18,,,2019-01-22 22:27:03.849,,7.0,20.0
71884,3432333864377C18,,,2019-01-22 22:27:49.358,,7.0,45.0
71885,3432333864377C18,,,2019-01-22 22:28:09.529,,7.0,20.0
71887,3432333864377C18,,,2019-01-22 22:29:26.378,,7.0,39.0
71888,3432333864377C18,,,2019-01-22 22:29:52.001,,7.0,25.0
71902,3432333864377C18,,,2019-01-22 22:37:53.755,,7.0,37.0
71903,3432333864377C18,,,2019-01-22 22:38:21.852,,7.0,28.0
71904,3432333864377C18,,,2019-01-22 22:38:50.059,,7.0,28.0
71906,3432333864377C18,,,2019-01-22 22:40:38.726,,7.0,42.0
71907,3432333864377C18,,,2019-01-22 22:41:02.836,,7.0,24.0
71908,3432333864377C18,,,2019-01-22 22:41:45.101,,7.0,42.0
71909,3432333864377C18,,,2019-01-22 22:42:08.940,,7.0,23.0
71910,3432333864377C18,,,2019-01-22 22:42:48.391,,7.0,39.0
71911,3432333864377C18,,,2019-01-22 22:43:02.977,,7.0,14.0
71923,3432333864377C18,,,2019-01-22 22:49:30.362,,7.0,38.0
71924,3432333864377C18,,,2019-01-22 22:49:58.152,,7.0,27.0
71925,3432333864377C18,,,2019-01-22 22:50:36.753,,7.0,38.0
71926,3432333864377C18,,,2019-01-22 22:51:04.533,,7.0,27.0
71927,3432333864377C18,,,2019-01-22 22:51:43.099,,7.0,38.0
71928,3432333864377C18,,,2019-01-22 22:52:10.876,,7.0,27.0
71929,3432333864377C18,,,2019-01-22 22:52:49.476,,7.0,38.0
71930,3432333864377C18,,,2019-01-22 22:53:17.671,,7.0,28.0
71931,3432333864377C18,,,2019-01-22 22:53:55.865,,7.0,38.0
71932,3432333864377C18,,,2019-01-22 22:54:23.664,,7.0,27.0
71933,3432333864377C18,,,2019-01-22 22:55:02.254,,7.0,38.0
71934,3432333864377C18,,,2019-01-22 22:55:30.438,,7.0,28.0
71935,3432333864377C18,,,2019-01-22 22:56:08.026,,7.0,37.0
71936,3432333864377C18,,,2019-01-22 22:56:36.421,,7.0,28.0
71937,3432333864377C18,,,2019-01-22 22:57:15.006,,7.0,38.0
71938,3432333864377C18,,,2019-01-22 22:57:42.794,,7.0,27.0
71939,3432333864377C18,,,2019-01-22 22:58:21.394,,7.0,38.0
71940,3432333864377C18,,,2019-01-22 22:58:49.165,,7.0,27.0
71941,3432333864377C18,,,2019-01-22 22:59:27.760,,7.0,38.0
71942,3432333864377C18,,,2019-01-22 22:59:55.923,,7.0,28.0
71943,3432333864377C18,,,2019-01-22 23:00:34.141,,7.0,38.0
71944,3432333864377C18,,,2019-01-22 23:01:01.915,,7.0,27.0
71945,3432333864377C18,,,2019-01-22 23:01:40.538,,7.0,38.0
71946,3432333864377C18,,,2019-01-22 23:02:08.315,,7.0,27.0
71947,3432333864377C18,,,2019-01-22 23:02:46.331,,7.0,38.0
71948,3432333864377C18,,,2019-01-22 23:03:14.422,,7.0,28.0
71949,3432333864377C18,,,2019-01-22 23:03:52.082,,7.0,37.0
71950,3432333864377C18,,,2019-01-22 23:03:54.975,,7.0,2.0
71951,3432333864377C18,,,2019-01-22 23:05:01.094,,7.0,66.0
71952,3432333864377C18,,,2019-01-22 23:05:03.721,,7.0,2.0
71953,3432333864377C18,,,2019-01-22 23:05:40.541,,7.0,36.0
71954,3432333864377C18,,,2019-01-22 23:05:44.232,,7.0,3.0
71958,3432333864377C18,,,2019-01-22 23:08:29.125,,7.0,37.0
71959,3432333864377C18,,,2019-01-22 23:08:57.532,,7.0,28.0
71960,3432333864377C18,,,2019-01-22 23:09:36.543,,7.0,39.0
71961,3432333864377C18,,,2019-01-22 23:10:03.951,,7.0,27.0
71962,3432333864377C18,,,2019-01-22 23:10:42.576,,7.0,38.0
71963,3432333864377C18,,,2019-01-22 23:11:10.378,,7.0,27.0
71964,3432333864377C18,,,2019-01-22 23:11:48.985,,7.0,38.0
71965,3432333864377C18,,,2019-01-22 23:12:16.791,,7.0,27.0
71966,3432333864377C18,,,2019-01-22 23:12:55.798,,7.0,39.0
71967,3432333864377C18,,,2019-01-22 23:13:23.195,,7.0,27.0
71968,3432333864377C18,,,2019-01-22 23:14:01.796,,7.0,38.0
71969,3432333864377C18,,,2019-01-22 23:14:29.600,,7.0,27.0
71970,3432333864377C18,,,2019-01-22 23:15:08.215,,7.0,38.0
71971,3432333864377C18,,,2019-01-22 23:15:36.024,,7.0,27.0
71972,3432333864377C18,,,2019-01-22 23:16:42.160,,7.0,66.0
71973,3432333864377C18,,,2019-01-22 23:16:53.858,,7.0,11.0
71974,3432333864377C18,,,2019-01-22 23:17:21.295,,7.0,27.0
71984,3432333864377C18,,,2019-01-22 23:23:47.909,,7.0,39.0
71985,3432333864377C18,,,2019-01-22 23:24:15.121,,7.0,27.0
71986,3432333864377C18,,,2019-01-22 23:24:54.320,,7.0,39.0
71987,3432333864377C18,,,2019-01-22 23:25:21.528,,7.0,27.0
71989,3432333864377C18,,,2019-01-22 23:27:07.127,,7.0,66.0
71990,3432333864377C18,,,2019-01-22 23:27:34.743,,7.0,27.0
71991,3432333864377C18,,,2019-01-22 23:28:13.895,,7.0,39.0
71992,3432333864377C18,,,2019-01-22 23:28:40.101,,7.0,26.0
71993,3432333864377C18,,,2019-01-22 23:28:56.860,,7.0,16.0
71996,3432333864377C18,,,2019-01-22 23:30:39.022,,7.0,38.0
71997,3432333864377C18,,,2019-01-22 23:31:06.809,,7.0,27.0
71998,3432333864377C18,,,2019-01-22 23:31:45.402,,7.0,38.0
71999,3432333864377C18,,,2019-01-22 23:32:13.187,,7.0,27.0
72000,3432333864377C18,,,2019-01-22 23:32:51.776,,7.0,38.0
72001,3432333864377C18,,,2019-01-22 23:33:19.567,,7.0,27.0
72002,3432333864377C18,,,2019-01-22 23:33:58.173,,7.0,38.0
72003,3432333864377C18,,,2019-01-22 23:34:25.955,,7.0,27.0
72004,3432333864377C18,,,2019-01-22 23:35:04.947,,7.0,38.0
72005,3432333864377C18,,,2019-01-22 23:35:32.332,,7.0,27.0
72006,3432333864377C18,,,2019-01-22 23:36:10.313,,7.0,37.0
72007,3432333864377C18,,,2019-01-22 23:36:38.698,,7.0,28.0
72008,3432333864377C18,,,2019-01-22 23:37:17.704,,7.0,39.0
72009,3432333864377C18,,,2019-01-22 23:37:45.100,,7.0,27.0
72011,3432333864377C18,,,2019-01-22 23:39:30.124,,7.0,67.0
72012,3432333864377C18,,,2019-01-22 23:39:57.281,,7.0,27.0
72013,3432333864377C18,,,2019-01-22 23:40:36.528,,7.0,39.0
72014,3432333864377C18,,,2019-01-22 23:41:04.281,,7.0,27.0
72015,3432333864377C18,,,2019-01-22 23:41:42.922,,7.0,38.0
72016,3432333864377C18,,,2019-01-22 23:42:10.386,,7.0,27.0
72017,3432333864377C18,,,2019-01-22 23:42:47.743,,7.0,37.0
72018,3432333864377C18,,,2019-01-22 23:42:49.623,,7.0,1.0
72020,3432333864377C18,,,2019-01-22 23:43:59.846,,7.0,32.0
72021,3432333864377C18,,,2019-01-22 23:44:14.425,,7.0,14.0
72024,3432333864377C18,,,2019-01-22 23:45:57.154,,7.0,39.0
72025,3432333864377C18,,,2019-01-22 23:46:24.142,,7.0,26.0
72026,3432333864377C18,,,2019-01-22 23:47:03.291,,7.0,39.0
72027,3432333864377C18,,,2019-01-22 23:47:24.635,,7.0,21.0
72029,3432333864377C18,,,2019-01-22 23:48:34.517,,7.0,38.0
72030,3432333864377C18,,,2019-01-22 23:48:59.573,,7.0,25.0
72033,3432333864377C18,,,2019-01-22 23:50:41.716,,7.0,38.0
72034,3432333864377C18,,,2019-01-22 23:51:09.523,,7.0,27.0
72035,3432333864377C18,,,2019-01-22 23:51:48.106,,7.0,38.0
72036,3432333864377C18,,,2019-01-22 23:52:15.909,,7.0,27.0
72037,3432333864377C18,,,2019-01-22 23:52:54.489,,7.0,38.0
72038,3432333864377C18,,,2019-01-22 23:53:22.691,,7.0,28.0
72039,3432333864377C18,,,2019-01-22 23:54:00.877,,7.0,38.0
72040,3432333864377C18,,,2019-01-22 23:54:28.678,,7.0,27.0
72041,3432333864377C18,,,2019-01-22 23:55:07.248,,7.0,38.0
72042,3432333864377C18,,,2019-01-22 23:55:34.776,,7.0,27.0
72048,3432333864377C18,,,2019-01-22 23:59:47.310,,7.0,46.0
72049,3432333864377C18,,,2019-01-23 00:00:07.029,,7.0,19.0
72050,3432333864377C18,,,2019-01-23 00:00:46.105,,7.0,39.0
72051,3432333864377C18,,,2019-01-23 00:01:07.575,,7.0,21.0
72053,3432333864377C18,,,2019-01-23 00:02:18.468,,7.0,38.0
72054,3432333864377C18,,,2019-01-23 00:02:45.857,,7.0,27.0
72055,3432333864377C18,,,2019-01-23 00:03:24.478,,7.0,38.0
72056,3432333864377C18,,,2019-01-23 00:03:52.253,,7.0,27.0
72057,3432333864377C18,,,2019-01-23 00:04:30.853,,7.0,38.0
72058,3432333864377C18,,,2019-01-23 00:04:58.628,,7.0,27.0
72059,3432333864377C18,,,2019-01-23 00:05:37.235,,7.0,38.0
72060,3432333864377C18,,,2019-01-23 00:06:05.002,,7.0,27.0
72061,3432333864377C18,,,2019-01-23 00:06:43.339,,7.0,38.0
72062,3432333864377C18,,,2019-01-23 00:07:11.142,,7.0,27.0
72063,3432333864377C18,,,2019-01-23 00:07:26.600,,7.0,15.0
72068,3432333864377C18,,,2019-01-23 00:10:44.251,,7.0,38.0
72069,3432333864377C18,,,2019-01-23 00:11:12.043,,7.0,27.0
72070,3432333864377C18,,,2019-01-23 00:11:50.634,,7.0,38.0
72071,3432333864377C18,,,2019-01-23 00:12:18.814,,7.0,28.0
72072,3432333864377C18,,,2019-01-23 00:12:57.003,,7.0,38.0
72073,3432333864377C18,,,2019-01-23 00:13:24.172,,7.0,27.0
72074,3432333864377C18,,,2019-01-23 00:14:03.751,,7.0,39.0
72075,3432333864377C18,,,2019-01-23 00:14:31.130,,7.0,27.0
72077,3432333864377C18,,,2019-01-23 00:16:16.072,,7.0,38.0
72078,3432333864377C18,,,2019-01-23 00:16:43.578,,7.0,27.0
72079,3432333864377C18,,,2019-01-23 00:17:22.145,,7.0,38.0
72080,3432333864377C18,,,2019-01-23 00:17:28.088,,7.0,5.0
72095,3432333864377C18,,,2019-01-23 00:26:32.923,,7.0,38.0
72096,3432333864377C18,,,2019-01-23 00:27:00.097,,7.0,27.0
72097,3432333864377C18,,,2019-01-23 00:27:39.249,,7.0,39.0
72098,3432333864377C18,,,2019-01-23 00:28:07.010,,7.0,27.0
72099,3432333864377C18,,,2019-01-23 00:28:45.526,,7.0,38.0
72100,3432333864377C18,,,2019-01-23 00:29:13.291,,7.0,27.0
72101,3432333864377C18,,,2019-01-23 00:29:51.833,,7.0,38.0
72102,3432333864377C18,,,2019-01-23 00:30:19.605,,7.0,27.0
72103,3432333864377C18,,,2019-01-23 00:30:58.152,,7.0,38.0
72104,3432333864377C18,,,2019-01-23 00:31:25.935,,7.0,27.0
72106,3432333864377C18,,,2019-01-23 00:34:17.525,,7.0,38.0
72107,3432333864377C18,,,2019-01-23 00:34:44.897,,7.0,27.0
72108,3432333864377C18,,,2019-01-23 00:35:23.489,,7.0,38.0
72109,3432333864377C18,,,2019-01-23 00:35:51.225,,7.0,27.0
72110,3432333864377C18,,,2019-01-23 00:36:29.821,,7.0,38.0
72111,3432333864377C18,,,2019-01-23 00:36:57.954,,7.0,28.0
72112,3432333864377C18,,,2019-01-23 00:37:36.142,,7.0,38.0
72113,3432333864377C18,,,2019-01-23 00:38:03.270,,7.0,27.0
72114,3432333864377C18,,,2019-01-23 00:38:42.466,,7.0,39.0
72115,3432333864377C18,,,2019-01-23 00:39:10.185,,7.0,27.0
72116,3432333864377C18,,,2019-01-23 00:39:48.768,,7.0,38.0
72117,3432333864377C18,,,2019-01-23 00:40:16.506,,7.0,27.0
72118,3432333864377C18,,,2019-01-23 00:40:55.499,,7.0,38.0
72119,3432333864377C18,,,2019-01-23 00:41:22.829,,7.0,27.0
72121,3432333864377C18,,,2019-01-23 00:43:07.735,,7.0,38.0
72122,3432333864377C18,,,2019-01-23 00:43:35.469,,7.0,27.0
72123,3432333864377C18,,,2019-01-23 00:44:14.070,,7.0,38.0
72124,3432333864377C18,,,2019-01-23 00:44:41.521,,7.0,27.0
72125,3432333864377C18,,,2019-01-23 00:45:18.845,,7.0,37.0
72126,3432333864377C18,,,2019-01-23 00:45:21.471,,7.0,2.0
72127,3432333864377C18,,,2019-01-23 00:45:58.289,,7.0,36.0
72128,3432333864377C18,,,2019-01-23 00:46:00.934,,7.0,2.0
72129,3432333864377C18,,,2019-01-23 00:46:37.694,,7.0,36.0
72130,3432333864377C18,,,2019-01-23 00:46:58.267,,7.0,20.0
72134,3432333864377C18,,,2019-01-23 00:49:12.011,,7.0,38.0
72135,3432333864377C18,,,2019-01-23 00:49:39.206,,7.0,27.0
72136,3432333864377C18,,,2019-01-23 00:50:18.957,,7.0,39.0
72137,3432333864377C18,,,2019-01-23 00:50:46.150,,7.0,27.0
72138,3432333864377C18,,,2019-01-23 00:51:25.290,,7.0,39.0
72139,3432333864377C18,,,2019-01-23 00:51:52.492,,7.0,27.0
72140,3432333864377C18,,,2019-01-23 00:52:31.633,,7.0,39.0
72141,3432333864377C18,,,2019-01-23 00:52:58.559,,7.0,26.0
72145,3432333864377C18,,,2019-01-23 00:55:31.991,,7.0,39.0
72146,3432333864377C18,,,2019-01-23 00:55:58.556,,7.0,26.0
72152,3432333864377C18,,,2019-01-23 01:01:19.236,,7.0,38.0
72153,3432333864377C18,,,2019-01-23 01:01:46.987,,7.0,27.0
72154,3432333864377C18,,,2019-01-23 01:02:15.251,,7.0,28.0
72159,3432333864377C18,,,2019-01-23 01:05:01.508,,7.0,39.0
72160,3432333864377C18,,,2019-01-23 01:05:28.321,,7.0,26.0
72163,3432333864377C18,,,2019-01-23 01:08:20.547,,7.0,66.0
72164,3432333864377C18,,,2019-01-23 01:08:47.359,,7.0,26.0
72165,3432333864377C18,,,2019-01-23 01:09:26.481,,7.0,39.0
72166,3432333864377C18,,,2019-01-23 01:09:53.698,,7.0,27.0
72170,3432333864377C18,,,2019-01-23 01:13:51.291,,7.0,65.0
72171,3432333864377C18,,,2019-01-23 01:14:19.070,,7.0,27.0
72173,3432333864377C18,,,2019-01-23 01:16:04.588,,7.0,66.0
72174,3432333864377C18,,,2019-01-23 01:16:31.507,,7.0,26.0
72175,3432333864377C18,,,2019-01-23 01:17:09.150,,7.0,37.0
72176,3432333864377C18,,,2019-01-23 01:17:12.045,,7.0,2.0
72177,3432333864377C18,,,2019-01-23 01:18:18.409,,7.0,66.0
72178,3432333864377C18,,,2019-01-23 01:18:21.307,,7.0,2.0
72179,3432333864377C18,,,2019-01-23 01:19:24.745,,7.0,63.0
72180,3432333864377C18,,,2019-01-23 01:19:27.635,,7.0,2.0
72181,3432333864377C18,,,2019-01-23 01:20:31.070,,7.0,63.0
72182,3432333864377C18,,,2019-01-23 01:20:33.963,,7.0,2.0
72183,3432333864377C18,,,2019-01-23 01:21:37.401,,7.0,63.0
72184,3432333864377C18,,,2019-01-23 01:21:40.292,,7.0,2.0
72187,3432333864377C18,,,2019-01-23 01:24:56.508,,7.0,63.0
72188,3432333864377C18,,,2019-01-23 01:24:59.402,,7.0,2.0
72189,3432333864377C18,,,2019-01-23 01:26:02.843,,7.0,63.0
72190,3432333864377C18,,,2019-01-23 01:26:05.737,,7.0,2.0
72191,3432333864377C18,,,2019-01-23 01:27:09.200,,7.0,63.0
72192,3432333864377C18,,,2019-01-23 01:27:11.806,,7.0,2.0
72193,3432333864377C18,,,2019-01-23 01:27:49.769,,7.0,37.0
72194,3432333864377C18,,,2019-01-23 01:28:15.277,,7.0,25.0
72195,3432333864377C18,,,2019-01-23 01:28:35.904,,7.0,20.0
72216,3432333864377C18,,,2019-01-23 01:40:51.205,,7.0,39.0
72217,3432333864377C18,,,2019-01-23 01:41:18.134,,7.0,26.0
72218,3432333864377C18,,,2019-01-23 01:41:57.927,,7.0,39.0
72219,3432333864377C18,,,2019-01-23 01:42:18.281,,7.0,20.0
72222,3432333864377C18,,,2019-01-23 01:44:00.321,,7.0,38.0
72223,3432333864377C18,,,2019-01-23 01:44:28.144,,7.0,27.0
72224,3432333864377C18,,,2019-01-23 01:45:07.278,,7.0,39.0
72225,3432333864377C18,,,2019-01-23 01:45:34.496,,7.0,27.0
72226,3432333864377C18,,,2019-01-23 01:46:13.625,,7.0,39.0
72227,3432333864377C18,,,2019-01-23 01:46:40.894,,7.0,27.0
72234,3432333864377C18,,,2019-01-23 01:51:26.933,,7.0,43.0
72235,3432333864377C18,,,2019-01-23 01:51:49.664,,7.0,22.0
72237,3432333864377C18,,,2019-01-23 01:53:39.689,,7.0,43.0
72238,3432333864377C18,,,2019-01-23 01:54:02.822,,7.0,23.0
72239,3432333864377C18,,,2019-01-23 01:54:46.058,,7.0,43.0
72240,3432333864377C18,,,2019-01-23 01:55:08.786,,7.0,22.0
72242,3432333864377C18,,,2019-01-23 01:56:58.776,,7.0,43.0
72243,3432333864377C18,,,2019-01-23 01:57:21.510,,7.0,22.0
72244,3432333864377C18,,,2019-01-23 01:58:05.127,,7.0,43.0
72245,3432333864377C18,,,2019-01-23 01:58:27.251,,7.0,22.0
72246,3432333864377C18,,,2019-01-23 01:59:11.905,,7.0,44.0
72247,3432333864377C18,,,2019-01-23 01:59:34.189,,7.0,22.0
72248,3432333864377C18,,,2019-01-23 02:00:17.862,,7.0,43.0
72249,3432333864377C18,,,2019-01-23 02:00:40.562,,7.0,22.0
72250,3432333864377C18,,,2019-01-23 02:01:24.630,,7.0,44.0
72251,3432333864377C18,,,2019-01-23 02:01:46.928,,7.0,22.0
72252,3432333864377C18,,,2019-01-23 02:02:30.592,,7.0,43.0
72253,3432333864377C18,,,2019-01-23 02:02:53.324,,7.0,22.0
72254,3432333864377C18,,,2019-01-23 02:03:36.958,,7.0,43.0
72255,3432333864377C18,,,2019-01-23 02:03:59.695,,7.0,22.0
72256,3432333864377C18,,,2019-01-23 02:04:43.038,,7.0,43.0
72257,3432333864377C18,,,2019-01-23 02:05:05.787,,7.0,22.0
72258,3432333864377C18,,,2019-01-23 02:05:45.215,,7.0,39.0
72259,3432333864377C18,,,2019-01-23 02:06:01.485,,7.0,16.0
72267,3432333864377C18,,,2019-01-23 02:10:22.092,,7.0,39.0
72268,3432333864377C18,,,2019-01-23 02:10:49.303,,7.0,27.0
72269,3432333864377C18,,,2019-01-23 02:11:28.491,,7.0,39.0
72270,3432333864377C18,,,2019-01-23 02:11:55.698,,7.0,27.0
72271,3432333864377C18,,,2019-01-23 02:12:34.604,,7.0,38.0
72272,3432333864377C18,,,2019-01-23 02:13:01.814,,7.0,27.0
72273,3432333864377C18,,,2019-01-23 02:13:24.334,,7.0,22.0
72289,3432333864377C18,,,2019-01-23 02:24:04.327,,7.0,38.0
72290,3432333864377C18,,,2019-01-23 02:24:31.524,,7.0,27.0
72291,3432333864377C18,,,2019-01-23 02:25:00.633,,7.0,29.0
72733,3432333864377C18,51.200504302978516,4.391323089599609,2019-01-23 08:20:45.923,108684.0,11.0,149.0
72734,3432333864377C18,51.202842712402344,4.391867637634277,2019-01-23 08:20:58.558,108685.0,9.0,12.0
72735,3432333864377C18,51.202842712402344,4.391847610473633,2019-01-23 08:21:35.808,108686.0,7.0,37.0
72736,3432333864377C18,51.20283889770508,4.391843318939209,2019-01-23 08:21:48.292,108687.0,7.0,12.0
72737,3432333864377C18,51.20283889770508,4.391836643218994,2019-01-23 08:22:00.811,108688.0,7.0,12.0
73650,3432333864377C18,,,2019-01-23 23:32:56.042,,7.0,38.0
73651,3432333864377C18,,,2019-01-23 23:33:20.232,,7.0,24.0
75440,3432333864377C18,,,2019-01-24 22:41:17.580,,7.0,39.0
75441,3432333864377C18,,,2019-01-24 22:41:42.710,,7.0,25.0
75562,3432333864377C18,,,2019-01-25 00:04:35.672,,7.0,39.0
75563,3432333864377C18,,,2019-01-25 00:04:59.736,,7.0,24.0
77157,3432333864377C18,,,2019-01-25 23:49:18.144,,7.0,38.0
77158,3432333864377C18,,,2019-01-25 23:49:45.724,,7.0,27.0
77159,3432333864377C18,,,2019-01-25 23:50:14.226,,7.0,28.0
78512,3432333864377C18,,,2019-01-26 12:44:22.580,,7.0,70.0
78513,3432333864377C18,,,2019-01-26 12:44:49.778,,7.0,27.0
78514,3432333864377C18,,,2019-01-26 12:45:28.865,,7.0,39.0
78515,3432333864377C18,,,2019-01-26 12:45:56.056,,7.0,27.0
78516,3432333864377C18,,,2019-01-26 12:46:34.866,,7.0,38.0
78517,3432333864377C18,,,2019-01-26 12:47:02.696,,7.0,27.0
78518,3432333864377C18,,,2019-01-26 12:47:25.120,,7.0,22.0
78520,3432333864377C18,,,2019-01-26 12:48:35.855,,7.0,39.0
78521,3432333864377C18,,,2019-01-26 12:48:59.042,,7.0,23.0
78524,3432333864377C18,,,2019-01-26 12:50:41.388,,7.0,39.0
78525,3432333864377C18,,,2019-01-26 12:51:10.040,,7.0,28.0
78531,3432333864377C18,,,2019-01-26 12:55:54.245,,7.0,30.0
78532,3432333864377C18,,,2019-01-26 12:56:21.649,,7.0,27.0
78883,3432333864377C18,,,2019-01-26 16:17:52.587,,7.0,37.0
78884,3432333864377C18,,,2019-01-26 16:18:17.403,,7.0,24.0
79150,3432333864377C18,,,2019-01-26 18:55:36.215,,7.0,38.0
79151,3432333864377C18,,,2019-01-26 18:56:03.433,,7.0,27.0
79152,3432333864377C18,,,2019-01-26 18:56:32.318,,7.0,28.0
79773,3432333864377C18,,,2019-01-27 00:52:05.489,,7.0,70.0
79774,3432333864377C18,,,2019-01-27 00:52:32.101,,7.0,26.0
79775,3432333864377C18,,,2019-01-27 00:53:11.180,,7.0,39.0
79776,3432333864377C18,,,2019-01-27 00:53:32.759,,7.0,21.0
79779,3432333864377C18,,,2019-01-27 00:55:46.169,,7.0,37.0
79780,3432333864377C18,,,2019-01-27 00:56:14.578,,7.0,28.0
79781,3432333864377C18,,,2019-01-27 00:56:52.441,,7.0,37.0
79782,3432333864377C18,,,2019-01-27 00:57:20.237,,7.0,27.0
79783,3432333864377C18,,,2019-01-27 00:57:45.838,,7.0,25.0
80248,3432333864377C18,,,2019-01-27 05:31:06.270,,7.0,66.0
80249,3432333864377C18,,,2019-01-27 05:31:27.586,,7.0,21.0
80306,3432333864377C18,,,2019-01-27 06:04:48.208,,7.0,38.0
80307,3432333864377C18,,,2019-01-27 06:05:15.351,,7.0,27.0
80308,3432333864377C18,,,2019-01-27 06:05:54.862,,7.0,39.0
80309,3432333864377C18,,,2019-01-27 06:06:15.948,,7.0,21.0
80821,3432333864377C18,,,2019-01-27 11:08:02.929,,7.0,65.0
80822,3432333864377C18,,,2019-01-27 11:08:32.495,,7.0,29.0
81135,3432333864377C18,,,2019-01-27 14:13:43.759,,7.0,32.0
81136,3432333864377C18,,,2019-01-27 14:14:13.495,,7.0,29.0
83484,3432333864377C18,51.219120025634766,4.404351711273193,2019-01-28 17:04:09.501,123389.0,7.0,63.0
83485,3432333864377C18,51.21910858154297,4.404354572296143,2019-01-28 17:04:41.410,123390.0,7.0,24.0
84375,3432333864377C18,,,2019-01-29 04:11:36.552,,8.0,38.0
84376,3432333864377C18,,,2019-01-29 04:12:04.784,,8.0,28.0
84377,3432333864377C18,,,2019-01-29 04:12:33.056,,8.0,28.0
84385,3432333864377C18,,,2019-01-29 04:18:26.639,,8.0,39.0
84386,3432333864377C18,,,2019-01-29 04:18:53.865,,8.0,27.0
84387,3432333864377C18,,,2019-01-29 04:19:32.959,,8.0,39.0
84388,3432333864377C18,,,2019-01-29 04:20:00.589,,8.0,27.0
84389,3432333864377C18,,,2019-01-29 04:20:39.665,,8.0,39.0
84390,3432333864377C18,,,2019-01-29 04:21:06.900,,8.0,27.0
84391,3432333864377C18,,,2019-01-29 04:21:16.644,,8.0,9.0
84392,3432333864377C18,,,2019-01-29 04:21:45.958,,8.0,29.0
84393,3432333864377C18,,,2019-01-29 04:22:27.090,,8.0,41.0
84394,3432333864377C18,,,2019-01-29 04:22:52.314,,8.0,25.0
84396,3432333864377C18,,,2019-01-29 04:24:39.152,,8.0,40.0
84397,3432333864377C18,,,2019-01-29 04:25:04.733,,8.0,25.0
84408,3432333864377C18,,,2019-01-29 04:33:14.712,,8.0,39.0
84409,3432333864377C18,,,2019-01-29 04:33:42.099,,8.0,27.0
84410,3432333864377C18,,,2019-01-29 04:34:20.051,,8.0,37.0
84411,3432333864377C18,,,2019-01-29 04:34:48.425,,8.0,28.0
84412,3432333864377C18,,,2019-01-29 04:35:26.388,,8.0,37.0
84413,3432333864377C18,,,2019-01-29 04:35:54.768,,8.0,28.0
84414,3432333864377C18,,,2019-01-29 04:36:33.328,,8.0,38.0
84415,3432333864377C18,,,2019-01-29 04:37:01.508,,8.0,28.0
84416,3432333864377C18,,,2019-01-29 04:37:39.044,,8.0,37.0
84417,3432333864377C18,,,2019-01-29 04:38:07.426,,8.0,28.0
84418,3432333864377C18,,,2019-01-29 04:38:46.427,,8.0,39.0
84419,3432333864377C18,,,2019-01-29 04:39:14.586,,8.0,28.0
84420,3432333864377C18,,,2019-01-29 04:41:15.923,,8.0,121.0
84421,3432333864377C18,,,2019-01-29 04:41:43.705,,8.0,27.0
84422,3432333864377C18,,,2019-01-29 04:43:45.031,,8.0,121.0
84423,3432333864377C18,,,2019-01-29 04:44:12.033,,8.0,27.0
84425,3432333864377C18,,,2019-01-29 04:46:14.108,,8.0,51.0
84426,3432333864377C18,,,2019-01-29 04:46:28.833,,8.0,14.0
84428,3432333864377C18,,,2019-01-29 04:48:42.397,,8.0,63.0
84429,3432333864377C18,,,2019-01-29 04:48:45.988,,8.0,3.0
84430,3432333864377C18,,,2019-01-29 04:49:48.749,,8.0,62.0
84431,3432333864377C18,,,2019-01-29 04:49:51.940,,8.0,3.0
84432,3432333864377C18,,,2019-01-29 04:50:55.081,,8.0,63.0
84433,3432333864377C18,,,2019-01-29 04:50:58.269,,8.0,3.0
84434,3432333864377C18,,,2019-01-29 04:52:01.417,,8.0,63.0
84435,3432333864377C18,,,2019-01-29 04:52:04.956,,8.0,3.0
84436,3432333864377C18,,,2019-01-29 04:52:24.942,,8.0,19.0
84476,3432333864377C18,,,2019-01-29 05:14:54.377,,8.0,39.0
84477,3432333864377C18,,,2019-01-29 05:15:21.318,,8.0,26.0
84478,3432333864377C18,,,2019-01-29 05:16:00.049,,8.0,38.0
84479,3432333864377C18,,,2019-01-29 05:16:21.586,,8.0,21.0
84759,3432333864377C18,51.19871520996094,4.410198211669922,2019-01-29 08:16:15.547,125117.0,10.0,103.0
84760,3432333864377C18,51.198585510253906,4.410816669464111,2019-01-29 08:16:42.697,125118.0,10.0,27.0
